PostID,UserID,Content,Timestamp,Likes,Retweets,Hashtags,SentimentScore
151,4,I’m impressed with the speed.,2025-03-22 01:02:22,22,4,"#love,#tech",-0.56
152,3,Great performance on mobile.,2025-03-20 16:02:22,149,24,#tech,-0.94
153,1,Just another day...,2025-03-17 11:02:22,67,38,"#UX,#fail,#cleanUI",0.48
154,6,Absolutely love the UX!,2025-03-20 07:02:22,60,36,#love,0.57
155,4,Great performance on mobile.,2025-03-23 09:02:22,145,31,"#design,#mood",-0.79
156,2,Needs dark mode ASAP!,2025-03-15 21:02:22,40,36,"#bug,#AI",0.89
157,2,Can’t stop using it!,2025-03-25 00:02:22,103,41,"#design,#social",0.65
158,8,Great performance on mobile.,2025-03-20 14:02:22,90,29,"#tech,#design,#love",0.59
159,4,Can’t stop using it!,2025-03-16 20:02:22,143,9,"#mood,#love,#fail",-0.73
160,7,Needs dark mode ASAP!,2025-03-25 17:02:22,21,49,"#bug,#fail",-0.18
161,6,Loving the new update!,2025-03-20 03:02:22,2,15,"#social,#love,#cleanUI",0.73
162,6,Worst experience ever.,2025-03-22 19:02:22,67,9,#social,0.29
163,6,Absolutely love the UX!,2025-03-17 03:02:22,49,1,"#cleanUI,#social",0.49
164,10,Great performance on mobile.,2025-03-24 22:02:22,19,31,#AI,-0.25
165,1,Great performance on mobile.,2025-03-19 06:02:22,59,28,"#tech,#fail",0.36
166,4,Loving the new update!,2025-03-21 11:02:22,20,26,"#tech,#cleanUI,#social",0.81
167,10,Can’t stop using it!,2025-03-23 10:02:22,83,41,"#mood,#UX,#cleanUI",-0.92
168,1,Worst experience ever.,2025-03-19 17:02:22,149,29,"#AI,#bug,#love",-0.99
169,9,This app keeps crashing. So annoying.,2025-03-24 15:02:22,141,12,"#cleanUI,#tech",-0.13
170,1,This app keeps crashing. So annoying.,2025-03-24 10:02:22,81,17,"#love,#cleanUI,#UX",0.43
171,7,Can’t stop using it!,2025-03-17 18:02:22,17,45,#social,-0.36
172,5,Absolutely love the UX!,2025-03-21 12:02:22,124,44,"#social,#design",0.35
173,4,Loving the new update!,2025-03-16 05:02:22,70,0,"#mood,#social,#fail",0.19
174,1,Such a smooth interface!,2025-03-18 06:02:22,71,41,"#social,#UX",-0.86
175,7,Great performance on mobile.,2025-03-22 01:02:22,92,7,"#bug,#social",-0.76
176,6,Worst experience ever.,2025-03-15 20:02:22,143,42,"#love,#bug",0.0
177,6,Needs dark mode ASAP!,2025-03-18 21:02:22,90,4,#social,-0.38
178,9,Absolutely love the UX!,2025-03-21 20:02:22,129,22,#bug,0.72
179,2,This app keeps crashing. So annoying.,2025-03-24 14:02:22,146,32,"#bug,#AI,#mood",0.81
180,7,This app keeps crashing. So annoying.,2025-03-16 03:02:22,22,44,"#mood,#cleanUI,#AI",0.31
181,5,Needs dark mode ASAP!,2025-03-18 11:02:22,115,45,"#AI,#UX",-0.34
182,8,I’m impressed with the speed.,2025-03-18 09:02:22,94,44,#tech,0.92
183,6,Can’t stop using it!,2025-03-25 05:02:22,134,19,"#mood,#love,#bug",-0.68
184,3,Worst experience ever.,2025-03-24 14:02:22,123,19,#mood,1.0
185,3,Absolutely love the UX!,2025-03-23 17:02:22,137,7,"#UX,#bug,#love",0.6
186,6,Needs dark mode ASAP!,2025-03-22 15:02:22,124,30,"#UX,#tech,#AI",0.64
187,9,Needs dark mode ASAP!,2025-03-18 16:02:22,7,2,"#love,#AI",0.52
188,4,Such a smooth interface!,2025-03-24 11:02:22,118,39,"#fail,#social,#bug",-0.02
189,4,I’m impressed with the speed.,2025-03-19 02:02:22,34,38,"#social,#UX",0.59
190,6,Loving the new update!,2025-03-24 05:02:22,103,13,"#bug,#love,#UX",0.95
191,3,Absolutely love the UX!,2025-03-25 06:02:22,95,21,"#love,#cleanUI",-0.61
192,8,Such a smooth interface!,2025-03-18 19:02:22,34,40,#design,0.9
193,9,Great performance on mobile.,2025-03-18 02:02:22,13,46,#social,0.28
194,10,I’m impressed with the speed.,2025-03-17 21:02:22,111,39,"#love,#mood,#design",0.12
195,5,Just another day...,2025-03-16 14:02:22,107,11,"#social,#mood",-0.38
196,9,Great performance on mobile.,2025-03-15 23:02:22,129,0,#cleanUI,-0.58
197,9,Worst experience ever.,2025-03-20 12:02:22,134,1,"#mood,#love,#cleanUI",-0.38
198,10,This app keeps crashing. So annoying.,2025-03-19 04:02:22,71,30,"#mood,#UX",0.13
199,1,Worst experience ever.,2025-03-21 02:02:22,15,31,#AI,0.36
200,9,Absolutely love the UX!,2025-03-21 17:02:22,70,34,"#mood,#tech",-0.62
